annee,mois,type_profil,heure,p_normalise,prix_base_eur_mwh,prix_haut_eur_mwh,prix_bas_eur_mwh,bl_base_eur_mwh,bl_haut_eur_mwh,bl_bas_eur_mwh,prix_base_p10_eur_mwh,prix_base_p25_eur_mwh,prix_base_p50_eur_mwh,prix_base_p75_eur_mwh,prix_base_p90_eur_mwh,freq_neg_base,prix_haut_p10_eur_mwh,prix_haut_p25_eur_mwh,prix_haut_p50_eur_mwh,prix_haut_p75_eur_mwh,prix_haut_p90_eur_mwh,freq_neg_haut,prix_bas_p10_eur_mwh,prix_bas_p25_eur_mwh,prix_bas_p50_eur_mwh,prix_bas_p75_eur_mwh,prix_bas_p90_eur_mwh,freq_neg_bas
2046,5,Week-end / J. Férié,16,-0.137715,-5.0,-5.0,-5.0,86.9111,105.9436,58.1405,38.9587,6.933,-5.0,-5.0,-5.0,0.714,36.3376,2.9459,-5.0,-5.0,-5.0,0.72,45.1708,10.8952,-5.0,-5.0,-5.0,0.704
2046,5,Week-end / J. Férié,17,0.100546,8.7386,10.6522,5.8458,86.9111,105.9436,58.1405,61.2587,30.7014,5.6302,0.0199,-0.0312,0.243,63.1724,28.0201,7.953,1.9993,1.8897,0.0,63.0485,27.8086,2.8836,-2.8656,-2.924,0.393
2046,5,Week-end / J. Férié,18,0.740875,64.3903,78.491,43.0748,86.9111,105.9436,58.1405,104.2251,77.8682,60.0949,42.7744,40.2469,0.0,118.3258,90.8732,75.3717,57.9709,54.4426,0.0,85.8975,56.5528,38.8013,21.7366,18.9314,0.0
2046,5,Week-end / J. Férié,19,1.753129,152.3664,185.7329,101.9278,86.9111,105.9436,58.1405,182.9347,165.1394,148.2682,130.2794,120.0522,0.0,216.3011,198.5059,183.5742,163.8285,153.9081,0.0,132.496,114.7008,98.1328,80.0234,70.103,0.0
2046,5,Week-end / J. Férié,20,2.632088,228.7577,278.853,153.0309,86.9111,105.9436,58.1405,263.2524,241.7973,222.4095,203.4819,193.0941,0.0,313.3477,291.8926,272.5048,254.8118,243.9272,0.0,187.5256,166.0705,146.6827,128.8363,118.1051,0.0
2046,5,Week-end / J. Férié,21,2.815969,244.7389,298.3339,163.7218,86.9111,105.9436,58.1405,274.5109,251.719,239.1103,219.445,215.8581,0.0,328.106,305.314,293.6258,273.1276,270.7754,0.0,200.4044,170.7018,158.0932,138.4278,136.1632,0.0
2046,5,Week-end / J. Férié,22,3.318638,288.4265,351.5885,192.9472,86.9111,105.9436,58.1405,314.1916,297.5652,285.6432,271.1645,259.6954,0.0,377.3537,360.7273,348.9514,334.984,322.8575,0.0,222.438,202.0859,190.3101,175.6852,164.2162,0.0
2046,5,Week-end / J. Férié,23,2.773077,241.0112,293.7898,161.228,86.9111,105.9436,58.1405,268.7743,253.7695,239.1593,223.0588,214.7602,0.0,321.5529,306.5482,291.938,280.1329,267.6704,0.0,189.3345,173.9864,157.9736,143.2757,135.1086,0.0
2046,6,Jour ouvré,0,1.323684,115.0428,140.2359,76.9596,86.9111,105.9436,58.1405,137.3526,124.9559,110.7182,96.8458,74.3168,0.0,166.1325,150.9744,137.5476,123.7847,100.4953,0.0,102.8563,87.7164,74.4247,61.0783,36.292,0.0
2046,6,Jour ouvré,1,1.140613,99.132,120.8407,66.3158,86.9111,105.9436,58.1405,118.5417,107.7447,94.5809,71.7816,53.7672,0.0,145.5758,129.9575,117.1662,94.4546,79.7567,0.0,91.067,76.1777,63.759,47.8265,25.2318,0.0
2046,6,Jour ouvré,2,1.066555,92.6954,112.9947,62.01,86.9111,105.9436,58.1405,109.4242,100.9064,87.5965,66.7038,50.2381,0.0,133.4052,121.2129,108.0929,88.318,70.5373,0.0,82.5856,71.6528,58.5912,41.0589,19.5526,0.0
2046,6,Jour ouvré,3,0.978058,85.0041,103.619,56.8648,86.9111,105.9436,58.1405,105.8675,91.6518,80.9571,56.6748,45.5418,0.0,128.0766,110.4128,100.0176,80.2572,65.552,0.0,81.3676,69.4515,54.7536,34.0363,17.6874,0.0
2046,6,Jour ouvré,4,0.958183,83.2768,101.5134,55.7092,86.9111,105.9436,58.1405,101.8098,90.5015,78.5357,49.4394,43.5464,0.0,126.38,109.6367,98.6133,70.5908,61.9927,0.0,79.9038,67.4413,53.8939,27.5772,16.2762,0.0
2046,6,Jour ouvré,5,1.002106,87.0941,106.1668,58.2629,86.9111,105.9436,58.1405,106.1897,93.8916,81.4254,58.8891,42.9259,0.0,128.1479,114.2316,102.8356,78.5607,62.0,0.0,80.244,67.3724,55.8449,40.7014,14.0962,0.0
2046,6,Jour ouvré,6,1.22168,106.1775,129.4292,71.029,86.9111,105.9436,58.1405,128.071,113.3292,101.5753,74.0934,60.9223,0.0,152.1408,138.2392,126.456,100.8004,85.4743,0.0,93.7407,81.0517,69.2028,45.3881,27.549,0.0
2046,6,Jour ouvré,7,1.396379,121.3608,147.9375,81.1862,86.9111,105.9436,58.1405,144.372,130.989,116.671,90.1022,76.6462,0.0,170.9486,158.2596,143.7589,121.9386,103.2228,0.0,104.1973,92.1219,78.549,59.468,36.9463,0.0
2046,6,Jour ouvré,8,1.367674,118.866,144.8963,79.5172,86.9111,105.9436,58.1405,141.6653,128.5088,113.7379,88.5279,76.4635,0.0,174.1534,154.5391,140.3891,120.899,103.0307,0.0,109.0942,89.9635,78.3995,57.5873,37.6516,0.0
2046,6,Jour ouvré,9,1.163682,101.1369,123.2847,67.657,86.9111,105.9436,58.1405,120.8753,104.8041,96.5785,64.6186,54.1139,0.0,146.61,131.7002,119.3327,91.0326,78.3071,0.0,91.1452,76.5912,64.2383,40.5258,23.2346,0.0
2046,6,Jour ouvré,10,0.76454,66.447,80.9982,44.4507,86.9111,105.9436,58.1405,84.6076,72.1012,58.174,19.5628,6.4136,0.0,99.2245,87.7116,75.2856,37.1821,24.1205,0.0,63.0415,51.1641,39.5709,7.9909,-5.0,0.204
2046,6,Jour ouvré,11,0.463048,40.244,49.057,26.9218,86.9111,105.9436,58.1405,54.5328,44.0207,31.3938,-5.0,-5.0,0.327,64.6022,56.3767,41.2332,-2.8021,-5.0,0.263,43.1005,34.2415,20.3764,-5.0,-5.0,0.352
2046,6,Jour ouvré,12,0.317658,27.608,33.6538,18.4688,86.9111,105.9436,58.1405,44.7239,32.5389,16.2924,-5.0,-5.0,0.409,51.9458,41.9159,25.4648,-5.0,-5.0,0.342,36.7608,26.7309,13.483,-5.0,-5.0,0.377
2046,6,Jour ouvré,13,0.142262,12.3641,15.0717,8.2712,86.9111,105.9436,58.1405,29.2024,18.2301,0.7417,-5.0,-5.0,0.491,35.1535,24.8679,6.6124,-5.0,-5.0,0.451,28.5217,18.4764,4.2314,-5.0,-5.0,0.482
2046,6,Jour ouvré,14,0.055808,4.8504,5.9125,3.2447,86.9111,105.9436,58.1405,21.5499,13.8229,-4.8874,-5.0,-5.0,0.543,28.8798,15.7452,0.2219,-5.0,-5.0,0.492,26.212,13.4281,0.14,-5.0,-5.0,0.493
2046,6,Jour ouvré,15,0.121396,10.5506,12.8611,7.058,86.9111,105.9436,58.1405,29.2663,18.6447,-0.0345,-5.0,-5.0,0.504,35.9526,22.6061,9.603,-5.0,-5.0,0.448,30.1495,17.1244,4.4866,-5.0,-5.0,0.451
2046,6,Jour ouvré,16,0.374123,32.5154,39.636,21.7517,86.9111,105.9436,58.1405,50.1792,38.7102,21.0756,-5.0,-5.0,0.425,59.4986,46.9922,33.843,-5.0,-5.0,0.323,41.6143,29.7325,17.018,-5.0,-5.0,0.413
2046,6,Jour ouvré,17,0.891946,77.52,94.496,51.8582,86.9111,105.9436,58.1405,94.4898,81.9761,71.7124,32.2721,20.5474,0.0,115.0818,99.3174,89.4628,52.0386,37.7717,0.0,72.547,57.0521,48.5563,16.1873,-4.8661,0.141
2046,6,Jour ouvré,18,1.220403,106.0666,129.2939,70.9548,86.9111,105.9436,58.1405,129.779,109.9054,100.522,74.4938,55.2814,0.0,161.9989,136.3087,124.3337,98.6562,80.861,0.0,104.8652,79.6844,68.6464,45.8398,22.5219,0.0
2046,6,Jour ouvré,19,1.503223,130.6467,159.2568,87.3981,86.9111,105.9436,58.1405,169.5903,138.6823,122.7791,110.6636,87.6634,0.0,200.5088,169.7397,152.5946,141.5127,116.2735,0.0,128.6873,101.8914,82.416,71.2026,44.7289,0.0
2046,6,Jour ouvré,20,1.624481,141.1854,172.1033,94.4481,86.9111,105.9436,58.1405,178.814,152.333,135.9841,124.705,105.4853,0.0,215.6492,186.6625,167.0847,156.4266,133.6054,0.0,137.9939,109.4601,90.4595,81.1893,58.748,0.0
2046,6,Jour ouvré,21,1.666389,144.8277,176.5433,96.8847,86.9111,105.9436,58.1405,175.5384,153.7326,138.8959,129.9326,106.7973,0.0,209.3068,189.4295,170.838,162.8827,138.5129,0.0,129.6554,109.9608,92.3847,83.8085,61.9516,0.0
2046,6,Jour ouvré,22,1.744865,151.6481,184.8573,101.4473,86.9111,105.9436,58.1405,173.9141,160.7503,144.2846,136.227,124.9406,0.0,211.3676,198.0796,177.5595,169.4362,156.6888,0.0,128.2454,114.7353,94.1495,86.3184,74.7398,0.0
2046,6,Jour ouvré,23,1.491242,129.6054,157.9876,86.7015,86.9111,105.9436,58.1405,151.7619,137.5972,125.8068,117.5666,107.7558,0.0,180.8803,167.9517,155.3248,147.848,136.0232,0.0,109.4277,98.6235,84.7803,77.5409,65.6628,0.0
2046,6,Week-end / J. Férié,0,2.438698,211.9499,258.3644,141.787,86.9111,105.9436,58.1405,245.305,217.7282,208.9401,190.2025,169.9454,0.0,291.7196,264.1428,255.3693,236.6171,216.36,0.0,175.1422,147.5654,138.7773,120.0397,102.6097,0.0
2046,6,Week-end / J. Férié,1,2.051453,178.294,217.3383,119.2724,86.9111,105.9436,58.1405,207.1346,187.8637,174.4917,147.3933,134.1857,0.0,246.1789,227.076,214.2701,186.4376,173.23,0.0,148.113,128.8421,116.2043,88.3718,77.9766,0.0
2046,6,Week-end / J. Férié,2,1.462468,127.1047,154.9391,85.0286,86.9111,105.9436,58.1405,157.9104,140.3635,122.013,98.5343,84.6911,0.0,185.7448,168.344,151.0966,126.3688,112.5256,0.0,115.8343,98.2874,79.9369,56.4582,44.266,0.0
2046,6,Week-end / J. Férié,3,1.108005,96.2979,117.3861,64.4199,86.9111,105.9436,58.1405,125.5915,107.2483,86.5967,67.7276,55.8057,0.0,146.6796,132.0767,114.8074,88.3409,74.3005,0.0,93.487,75.3703,54.7187,35.8496,24.7751,0.0
2046,6,Week-end / J. Férié,4,1.104604,96.0024,117.0258,64.2222,86.9111,105.9436,58.1405,125.2082,104.7904,90.655,68.1187,58.5855,0.0,146.2316,132.666,112.5916,87.9003,77.9434,0.0,92.2008,73.0103,58.8749,36.3386,26.8054,0.0
2046,6,Week-end / J. Férié,5,0.868246,75.4602,91.9852,50.4803,86.9111,105.9436,58.1405,103.6434,86.3376,65.781,49.1472,39.9281,0.0,120.1683,102.8625,82.3059,64.4376,56.4531,0.0,77.8416,61.3576,40.801,24.1672,14.9482,0.0
2046,6,Week-end / J. Férié,6,0.843811,73.3366,89.3964,49.0596,86.9111,105.9436,58.1405,107.4807,84.265,60.8813,48.1777,38.6226,0.0,123.5406,100.3249,77.4964,64.2084,53.7474,0.0,80.5476,59.988,34.274,23.9008,14.3457,0.0
2046,6,Week-end / J. Férié,7,0.865811,75.2485,91.7271,50.3386,86.9111,105.9436,58.1405,102.8035,89.1648,67.4905,44.8739,38.3796,0.0,119.282,105.6434,83.9691,61.1333,54.8582,0.0,77.7182,64.2549,42.5806,19.964,13.6816,0.0
2046,6,Week-end / J. Férié,8,0.731551,63.5799,77.5032,42.5327,86.9111,105.9436,58.1405,90.2948,72.5214,44.908,30.2321,24.1323,0.0,104.218,89.9895,65.048,44.1553,38.0556,0.0,65.1786,54.2209,23.8609,9.1849,3.2458,0.0
2046,6,Week-end / J. Férié,9,-0.020662,-1.7957,-2.189,-1.2013,86.9111,105.9436,58.1405,34.1016,18.2349,-5.0,-5.0,-5.0,0.645,33.7084,19.3538,-5.0,-5.0,-5.0,0.621,34.5719,20.3415,-5.0,-5.0,-5.0,0.615
2046,6,Week-end / J. Férié,10,-0.177371,-5.0,-5.0,-5.0,86.9111,105.9436,58.1405,31.5637,15.2367,-5.0,-5.0,-5.0,0.665,28.1878,11.8609,-5.0,-5.0,-5.0,0.645,36.0948,18.3747,-5.0,-5.0,-5.0,0.643
2046,6,Week-end / J. Férié,11,-0.211673,-5.0,-5.0,-5.0,86.9111,105.9436,58.1405,29.0793,11.284,-5.0,-5.0,-5.0,0.689,25.0506,7.2553,-5.0,-5.0,-5.0,0.726,35.1692,17.3739,-5.0,-5.0,-5.0,0.668
2046,6,Week-end / J. Férié,12,-0.253375,-5.0,-5.0,-5.0,86.9111,105.9436,58.1405,27.4272,6.2205,-5.0,-5.0,-5.0,0.736,22.6048,1.3981,-5.0,-5.0,-5.0,0.726,34.717,13.5102,-5.0,-5.0,-5.0,0.712
2046,6,Week-end / J. Férié,13,-0.273361,-5.0,-5.0,-5.0,86.9111,105.9436,58.1405,23.7544,-3.8809,-5.0,-5.0,-5.0,0.816,18.5516,-5.0,-5.0,-5.0,-5.0,0.809,31.6191,3.9839,-5.0,-5.0,-5.0,0.749
2046,6,Week-end / J. Férié,14,-0.253501,-5.0,-5.0,-5.0,86.9111,105.9436,58.1405,22.6169,-5.0,-5.0,-5.0,-5.0,0.816,17.7921,-5.0,-5.0,-5.0,-5.0,0.809,29.9102,1.15,-5.0,-5.0,-5.0,0.749
2046,6,Week-end / J. Férié,15,-0.200378,-5.0,-5.0,-5.0,86.9111,105.9436,58.1405,26.8759,-5.0,-5.0,-5.0,-5.0,0.767,23.4786,-5.0,-5.0,-5.0,-5.0,0.784,32.6409,-2.2849,-5.0,-5.0,-5.0,0.774
2046,6,Week-end / J. Férié,16,-0.146874,-5.0,-5.0,-5.0,86.9111,105.9436,58.1405,39.379,5.191,-5.0,-5.0,-5.0,0.743,36.5836,2.3956,-5.0,-5.0,-5.0,0.725,36.6721,0.8697,-5.0,-5.0,-5.0,0.738
2046,6,Week-end / J. Férié,17,0.20367,17.7012,21.5776,11.8415,86.9111,105.9436,58.1405,62.9345,38.55,5.3336,-5.0,-5.0,0.355,66.8108,42.4848,12.0152,-0.1844,-2.1495,0.278,57.0748,32.6903,-0.5261,-5.0,-5.0,0.526
2046,6,Week-end / J. Férié,18,1.069815,92.9788,113.3401,62.1995,86.9111,105.9436,58.1405,120.1392,99.7944,76.1843,55.7519,41.8722,0.0,140.5005,120.1557,106.013,79.51,62.2334,0.0,89.36,68.1605,45.4051,28.3695,11.933,0.0
2046,6,Week-end / J. Férié,19,2.125588,184.7371,225.1925,123.5827,86.9111,105.9436,58.1405,219.4949,196.6518,177.1727,148.5111,133.5721,0.0,259.9502,237.1071,220.9117,193.2837,174.0274,0.0,158.3404,130.1938,114.8896,91.6739,73.455,0.0
2046,6,Week-end / J. Férié,20,2.577214,223.9884,273.0393,149.8404,86.9111,105.9436,58.1405,266.0659,242.6968,218.137,187.9158,179.303,0.0,315.1168,290.0383,267.1879,241.9268,228.3539,0.0,191.9179,164.8963,143.7187,118.7279,108.3181,0.0
2046,6,Week-end / J. Férié,21,2.393044,207.9821,253.5277,139.1327,86.9111,105.9436,58.1405,242.265,220.5176,199.9464,172.8883,164.1513,0.0,287.8107,266.0633,245.5505,218.8649,209.697,0.0,173.4156,151.6172,131.0971,104.4699,100.4302,0.0
2046,6,Week-end / J. Férié,22,3.012096,261.7845,319.1123,175.1247,86.9111,105.9436,58.1405,293.3353,274.0644,256.0719,237.0056,222.0739,0.0,350.6632,331.3922,313.3997,294.3334,279.4017,0.0,206.6755,186.9517,169.4121,150.3457,135.4141,0.0
2046,6,Week-end / J. Férié,23,2.681122,233.0192,284.0477,155.8817,86.9111,105.9436,58.1405,258.368,245.3283,230.1629,211.0381,200.3069,0.0,309.3965,296.3568,281.2864,262.0666,251.6349,0.0,181.2304,167.7306,153.0254,133.9006,123.4689,0.0
2046,7,Jour ouvré,0,1.265289,109.9676,134.0493,73.5645,86.9111,105.9436,58.1405,126.521,116.7029,106.1543,98.4383,84.9987,0.0,150.6027,140.7554,130.8642,122.7263,109.0804,0.0,87.8022,79.131,69.7512,58.4356,47.4122,0.0
2046,7,Jour ouvré,1,1.130553,98.2576,119.7749,65.7309,86.9111,105.9436,58.1405,114.1279,103.8569,96.077,82.4164,70.2388,0.0,135.6452,124.5049,117.5943,103.4443,91.7561,0.0,79.9722,71.2481,63.1923,47.8881,37.1715,0.0
2046,7,Jour ouvré,2,1.080332,93.8928,114.4543,62.811,86.9111,105.9436,58.1405,107.2648,98.1919,91.8072,75.9405,61.4106,0.0,126.5406,118.7533,112.3686,96.5019,83.4769,0.0,73.9257,66.4818,59.7319,43.8725,30.3288,0.0
2046,7,Jour ouvré,3,0.968009,84.1308,102.5544,56.2805,86.9111,105.9436,58.1405,96.2974,88.1741,80.2773,65.7401,46.535,0.0,114.7211,106.5978,98.3211,84.1638,65.806,0.0,66.8036,59.9879,52.0472,36.6626,19.5321,0.0
2046,7,Jour ouvré,4,0.91251,79.3072,96.6746,53.0537,86.9111,105.9436,58.1405,91.7296,84.5925,76.608,56.1901,41.1708,0.0,109.0969,102.1534,93.3325,73.5575,58.1583,0.0,63.3649,58.2659,49.5948,29.0893,14.9174,0.0
2046,7,Jour ouvré,5,1.000227,86.9308,105.9676,58.1537,86.9111,105.9436,58.1405,98.9309,90.7148,83.4828,66.8125,52.3191,0.0,117.8604,109.7517,102.5196,85.8493,71.356,0.0,67.9988,61.9377,53.588,35.7635,23.542,0.0
2046,7,Jour ouvré,6,1.135431,98.6816,120.2917,66.0145,86.9111,105.9436,58.1405,119.4537,105.6324,94.4044,75.5061,64.1758,0.0,134.9494,127.2425,115.7297,96.6633,82.0019,0.0,78.2762,71.8184,61.4525,41.9186,27.7247,0.0
2046,7,Jour ouvré,7,1.278269,111.0958,135.4245,74.3192,86.9111,105.9436,58.1405,125.2421,116.286,108.3527,86.1963,76.4074,0.0,149.5051,139.0295,132.6814,109.9479,100.7361,0.0,86.8511,77.5225,69.8083,47.5423,38.7469,0.0
2046,7,Jour ouvré,8,1.286548,111.8153,136.3015,74.8005,86.9111,105.9436,58.1405,122.6122,114.9382,109.1051,92.727,77.4593,0.0,143.8477,139.1505,133.5256,115.7376,102.9171,0.0,82.3467,77.6349,72.0246,52.3811,40.4445,0.0
2046,7,Jour ouvré,9,1.086877,94.4616,115.1476,63.1915,86.9111,105.9436,58.1405,105.2184,98.8264,91.6309,71.4249,59.2108,0.0,125.4442,119.4686,110.8705,92.4032,82.8992,0.0,73.4881,67.5125,60.1928,37.1524,27.9407,0.012
2046,7,Jour ouvré,10,0.848907,73.7794,89.9363,49.3558,86.9111,105.9436,58.1405,85.5918,80.9896,67.4678,46.2464,27.1289,0.0,101.7486,96.2479,83.2156,62.4033,48.8961,0.0,61.1682,56.5806,42.0653,21.2969,2.7054,0.072
2046,7,Jour ouvré,11,0.684028,59.4496,72.4684,39.7697,86.9111,105.9436,58.1405,72.9641,65.9439,47.9367,26.9053,11.4842,0.019,86.0486,78.6631,60.9555,37.5572,26.0882,0.0,53.2842,47.2355,28.1838,6.6337,-5.0,0.18
2046,7,Jour ouvré,12,0.601375,52.2662,63.7119,34.9642,86.9111,105.9436,58.1405,65.1049,58.1577,41.3633,17.4828,-1.1671,0.104,77.2008,69.6034,51.947,28.9285,13.1188,0.0,48.4531,41.4329,23.1993,-2.6535,-5.0,0.256
2046,7,Jour ouvré,13,0.253881,22.0651,26.8971,14.7608,86.9111,105.9436,58.1405,41.4419,32.3762,7.2685,-5.0,-5.0,0.442,46.9314,36.6311,12.1005,-5.0,-5.0,0.331,34.1376,25.1231,-0.0358,-5.0,-5.0,0.51
2046,7,Jour ouvré,14,0.28309,24.6036,29.9915,16.459,86.9111,105.9436,58.1405,40.6785,34.7906,9.7779,-5.0,-5.0,0.399,46.0664,40.1785,13.8582,-5.0,-5.0,0.349,32.5339,25.9812,-0.025,-5.0,-5.0,0.501
2046,7,Jour ouvré,15,0.391163,33.9964,41.4412,22.7424,86.9111,105.9436,58.1405,48.424,41.7836,20.7303,-1.9375,-5.0,0.287,55.8688,49.2285,27.7368,5.237,-5.0,0.178,37.17,30.4785,9.038,-5.0,-5.0,0.456
2046,7,Jour ouvré,16,0.533806,46.3937,56.5534,31.0358,86.9111,105.9436,58.1405,58.8928,52.5008,39.8337,11.9428,-0.023,0.102,69.0524,62.6605,51.0818,22.4823,9.2454,0.014,42.2345,35.8571,24.4758,-4.3137,-5.0,0.326
2046,7,Jour ouvré,17,0.849221,73.8067,89.9695,49.3741,86.9111,105.9436,58.1405,85.1296,78.3432,67.6485,47.0334,29.3769,0.0,101.2924,94.9516,84.6587,63.5852,45.5398,0.0,58.9511,53.9106,43.2159,18.9263,3.6294,0.063
2046,7,Jour ouvré,18,1.107114,96.2205,117.2916,64.3681,86.9111,105.9436,58.1405,113.6797,101.4874,92.5095,77.9577,61.1559,0.0,134.7509,121.5724,113.5806,100.6031,81.8837,0.0,79.142,68.2563,59.3714,47.055,26.3669,0.0
2046,7,Jour ouvré,19,1.328257,115.4402,140.7203,77.2255,86.9111,105.9436,58.1405,134.9522,118.4938,111.6708,102.1668,84.6988,0.0,160.2323,144.2998,137.6157,128.6377,107.8546,0.0,94.4363,80.279,73.1931,65.1428,44.3598,0.0
2046,7,Jour ouvré,20,1.494208,129.8633,158.3018,86.874,86.9111,105.9436,58.1405,155.6248,136.4781,128.5812,113.9272,102.2317,0.0,175.9327,164.9166,157.4435,148.2756,130.1296,0.0,104.5049,93.4888,84.4596,75.562,58.7018,0.0
2046,7,Jour ouvré,21,1.519271,132.0415,160.957,88.3311,86.9111,105.9436,58.1405,154.6727,140.4423,129.229,121.4052,110.0165,0.0,181.9643,169.3579,158.1445,150.2915,137.3907,0.0,108.4859,95.8481,85.2849,77.903,66.3062,0.0
2046,7,Jour ouvré,22,1.564174,135.9441,165.7142,90.9418,86.9111,105.9436,58.1405,158.0128,141.9489,133.716,127.1852,121.2389,0.0,181.7804,171.7191,163.2889,156.6851,151.009,0.0,103.6454,95.9531,88.5969,82.183,77.61,0.0
2046,7,Jour ouvré,23,1.397462,121.4549,148.0522,81.2491,86.9111,105.9436,58.1405,137.2961,125.6663,117.9156,112.5975,107.4751,0.0,162.9729,152.6581,145.3895,139.1947,133.862,0.0,94.2851,85.4605,78.5864,73.071,67.2927,0.0
2046,7,Week-end / J. Férié,0,1.958287,170.1969,207.4681,113.8558,86.9111,105.9436,58.1405,181.6586,176.6765,168.4437,155.5154,136.6883,0.0,223.5685,215.3137,205.9048,192.9016,176.8961,0.0,125.3175,121.7015,112.2925,99.2893,80.3472,0.0
2046,7,Week-end / J. Férié,1,1.75332,152.3829,185.753,101.9388,86.9111,105.9436,58.1405,166.6352,160.1263,149.5412,133.1047,108.9905,0.0,202.2991,193.533,182.9113,166.4748,142.3606,0.0,116.1911,109.6914,99.0971,82.6606,58.5464,0.0
2046,7,Week-end / J. Férié,2,1.506041,130.8917,159.5555,87.5619,86.9111,105.9436,58.1405,144.1212,135.2821,124.507,107.9317,83.5545,0.0,179.2281,165.2388,153.2657,136.5955,112.2183,0.0,100.7915,93.2453,81.2722,64.1198,40.2248,0.0
2046,7,Week-end / J. Férié,3,1.213125,105.434,128.5228,70.5317,86.9111,105.9436,58.1405,130.2568,115.9242,100.3423,85.5933,67.5277,0.0,154.1784,139.6485,125.9368,109.157,90.6166,0.0,95.3544,81.0218,67.9456,50.691,32.6254,0.0
2046,7,Week-end / J. Férié,4,1.050751,91.3219,111.3203,61.0912,86.9111,105.9436,58.1405,116.6561,102.9151,84.8569,74.6589,54.0512,0.0,141.0814,124.192,106.8204,94.6574,74.0496,0.0,86.4253,73.9628,54.6261,42.843,23.8204,0.0
2046,7,Week-end / J. Férié,5,1.088064,94.5648,115.2734,63.2606,86.9111,105.9436,58.1405,119.3511,107.5679,90.5835,76.229,58.1342,0.0,146.7439,128.7002,111.6428,96.9376,78.8428,0.0,88.0468,76.6874,59.6299,44.7494,26.8299,0.0
2046,7,Week-end / J. Férié,6,1.039181,90.3164,110.0946,60.4185,86.9111,105.9436,58.1405,113.3056,102.8592,83.4934,70.6145,52.1471,0.0,137.5838,123.9451,103.2716,90.3927,73.0576,0.0,83.4077,74.269,53.5955,39.051,22.2492,0.0
2046,7,Week-end / J. Férié,7,1.145339,99.5427,121.3414,66.5906,86.9111,105.9436,58.1405,120.859,109.4411,90.5501,74.6322,57.9546,0.0,152.3735,134.2787,116.0086,96.4309,79.7533,0.0,87.9069,79.5279,61.2578,37.2897,24.8199,0.0
2046,7,Week-end / J. Férié,8,1.083231,94.1448,114.7614,62.9795,86.9111,105.9436,58.1405,109.0618,104.8102,86.2698,66.8748,48.7069,0.0,138.6053,125.5803,107.018,86.2714,69.3235,0.0,77.8966,73.7984,55.2361,33.6787,17.5417,0.0
2046,7,Week-end / J. Férié,9,0.618313,53.7383,65.5063,35.949,86.9111,105.9436,58.1405,77.5968,71.76,45.3009,23.59,15.4521,0.0,91.644,84.2001,57.0689,33.4149,27.2202,0.0,59.8075,54.6428,27.5116,1.162,-2.3371,0.207
2046,7,Week-end / J. Férié,10,0.235647,20.4804,24.9653,13.7007,86.9111,105.9436,58.1405,44.3097,38.1515,6.4692,-5.0,-5.0,0.497,51.9285,44.6673,10.9541,-5.0,-5.0,0.388,37.53,31.3717,-0.3106,-5.0,-5.0,0.512
2046,7,Week-end / J. Férié,11,0.127812,11.1083,13.5409,7.4311,86.9111,105.9436,58.1405,39.5179,30.6787,4.1246,-5.0,-5.0,0.478,51.6006,37.0123,3.2261,-5.0,-5.0,0.47,35.8407,27.0015,-3.7385,-5.0,-5.0,0.52
2046,7,Week-end / J. Férié,12,0.155959,13.5546,16.5229,9.0675,86.9111,105.9436,58.1405,46.0551,32.8693,9.1277,-5.0,-5.0,0.427,61.3398,42.9966,5.9305,-5.0,-5.0,0.415,41.568,28.3823,-2.6645,-5.0,-5.0,0.52
2046,7,Week-end / J. Férié,13,0.003352,0.2913,0.3551,0.1949,86.9111,105.9436,58.1405,38.0295,19.4453,-5.0,-5.0,-5.0,0.595,48.7223,30.8174,-5.0,-5.0,-5.0,0.583,37.9331,19.3489,-5.0,-5.0,-5.0,0.581
2046,7,Week-end / J. Férié,14,-0.12263,-5.0,-5.0,-5.0,86.9111,105.9436,58.1405,26.401,9.2266,-5.0,-5.0,-5.0,0.709,28.7423,14.1101,-5.0,-5.0,-5.0,0.707,29.9291,12.7548,-5.0,-5.0,-5.0,0.633
2046,7,Week-end / J. Férié,15,-0.128848,-5.0,-5.0,-5.0,86.9111,105.9436,58.1405,26.9271,13.4491,-5.0,-5.0,-5.0,0.685,26.3741,13.4514,-5.0,-5.0,-5.0,0.677,30.8241,16.338,-5.0,-5.0,-5.0,0.658
2046,7,Week-end / J. Férié,16,0.16398,14.2517,17.3726,9.5339,86.9111,105.9436,58.1405,47.7895,37.1605,5.4198,-5.0,-5.0,0.468,52.5176,42.0712,7.5765,-2.4242,-5.0,0.412,43.2324,32.4427,-0.2623,-5.0,-5.0,0.521
2046,7,Week-end / J. Férié,17,0.407121,35.3833,43.1319,23.6702,86.9111,105.9436,58.1405,61.6087,49.548,18.2163,3.8252,0.684,0.042,70.8548,58.1384,31.451,9.6306,8.4326,0.052,50.0453,37.8348,9.2463,-5.0,-5.0,0.392
2046,7,Week-end / J. Férié,18,0.811343,70.5147,85.9567,47.1719,86.9111,105.9436,58.1405,100.6337,86.5714,65.1674,50.0458,32.5062,0.0,121.9563,102.0133,80.6093,63.3911,47.9481,0.0,77.2909,63.2285,41.8245,26.7029,8.4036,0.0
